Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-06-05 14:50:00-04:00,290.8699951171875,293.70001220703125,290.6099853515625,293.0986022949219,3683890,0.0,0.0
2025-06-05 14:55:00-04:00,293.0950012207031,293.7799987792969,287.6000061035156,288.32501220703125,5808761,0.0,0.0
2025-06-05 15:00:00-04:00,288.32501220703125,289.489990234375,285.8999938964844,286.55621337890625,5756870,0.0,0.0
2025-06-05 15:05:00-04:00,286.5,287.8299865722656,284.2200012207031,286.1199035644531,5750662,0.0,0.0
2025-06-05 15:10:00-04:00,286.11419677734375,287.2099914550781,280.010009765625,280.5249938964844,8261202,0.0,0.0
2025-06-05 15:15:00-04:00,280.5249938964844,281.42999267578125,273.2099914550781,276.7300109863281,11073845,0.0,0.0
2025-06-05 15:20:00-04:00,277.8399963378906,279.1300048828125,273.489990234375,275.7300109863281,8717543,0.0,0.0
2025-06-05 15:25:00-04:00,275.6200866699219,282.3122863769531,275.54998779296875,281.75,7395571,0.0,0.0
2025-06-05 15:30:00-04:00,281.66009521484375,286.5899963378906,281.5600891113281,285.20001220703125,8500923,0.0,0.0
2025-06-05 15:35:00-04:00,285.1719970703125,288.3692932128906,284.1300964355469,286.614990234375,6147106,0.0,0.0
2025-06-05 15:40:00-04:00,286.6449890136719,286.75,281.2001037597656,283.1401062011719,5610627,0.0,0.0
2025-06-05 15:45:00-04:00,283.17999267578125,286.6000061035156,283.0,284.55999755859375,5137870,0.0,0.0
2025-06-05 15:50:00-04:00,284.30999755859375,286.57501220703125,281.67041015625,284.7099914550781,5494595,0.0,0.0
2025-06-05 15:55:00-04:00,287.1415100097656,287.239990234375,284.05999755859375,284.731689453125,8098023,0.0,0.0
2025-06-06 09:30:00-04:00,298.8349914550781,302.54998779296875,295.823486328125,298.60931396484375,27799623,0.0,0.0
2025-06-06 09:35:00-04:00,298.7049865722656,300.44000244140625,297.2701110839844,299.57000732421875,4680432,0.0,0.0
2025-06-06 09:40:00-04:00,299.6700134277344,300.32000732421875,297.760009765625,298.7994079589844,3642143,0.0,0.0
2025-06-06 09:45:00-04:00,298.7300109863281,299.6499938964844,297.0386962890625,298.2731018066406,3120882,0.0,0.0
2025-06-06 09:50:00-04:00,298.17999267578125,298.3999938964844,293.3800964355469,293.489990234375,4663559,0.0,0.0
2025-06-06 09:55:00-04:00,291.87139892578125,294.9800109863281,291.1401062011719,294.9100036621094,4610727,0.0,0.0
2025-06-06 10:00:00-04:00,295.6199951171875,296.3800048828125,293.0201110839844,294.7049865722656,3198083,0.0,0.0
2025-06-06 10:05:00-04:00,294.760009765625,297.5,294.1000061035156,295.6099853515625,2642216,0.0,0.0
2025-06-06 10:10:00-04:00,295.5400085449219,296.989990234375,294.8999938964844,296.93499755859375,1862499,0.0,0.0
2025-06-06 10:15:00-04:00,296.93499755859375,298.2300109863281,296.0,296.7001037597656,2334407,0.0,0.0
2025-06-06 10:20:00-04:00,296.70001220703125,297.2799072265625,295.05010986328125,296.24530029296875,2048270,0.0,0.0
2025-06-06 10:25:00-04:00,296.2300109863281,296.4305114746094,294.3088073730469,295.25,2020545,0.0,0.0
2025-06-06 10:30:00-04:00,295.2650146484375,297.510009765625,295.0,296.6549987792969,2054178,0.0,0.0
2025-06-06 10:35:00-04:00,296.6400146484375,299.481201171875,296.10009765625,299.4800109863281,2374930,0.0,0.0
2025-06-06 10:40:00-04:00,299.4200134277344,299.65411376953125,298.17999267578125,298.7099914550781,2038716,0.0,0.0
2025-06-06 10:45:00-04:00,298.7049865722656,301.0799865722656,298.5899963378906,300.27099609375,3140813,0.0,0.0
2025-06-06 10:50:00-04:00,300.2539978027344,301.6199035644531,300.07000732421875,301.4549865722656,2538123,0.0,0.0
2025-06-06 10:55:00-04:00,301.4549865722656,303.5,301.0,303.3500061035156,3466360,0.0,0.0
2025-06-06 11:00:00-04:00,303.3500061035156,305.5,302.5400085449219,302.8929138183594,4258691,0.0,0.0
2025-06-06 11:05:00-04:00,302.864990234375,304.5928039550781,302.43951416015625,303.9949951171875,2583781,0.0,0.0
2025-06-06 11:10:00-04:00,304.18499755859375,304.4898986816406,302.90020751953125,304.114990234375,1840493,0.0,0.0
2025-06-06 11:15:00-04:00,304.0799865722656,304.159912109375,300.5400085449219,300.6600036621094,2449244,0.0,0.0
2025-06-06 11:20:00-04:00,300.6824951171875,302.2250061035156,299.010009765625,301.9263000488281,2712075,0.0,0.0
2025-06-06 11:25:00-04:00,301.989990234375,302.0,300.7106018066406,301.5400085449219,1275092,0.0,0.0
2025-06-06 11:30:00-04:00,301.5392150878906,302.0899963378906,300.6700134277344,301.125,1156821,0.0,0.0
2025-06-06 11:35:00-04:00,301.1872863769531,301.1918029785156,299.5899963378906,300.3349914550781,1512688,0.0,0.0
2025-06-06 11:40:00-04:00,300.26470947265625,300.7724914550781,299.510009765625,300.5299987792969,1167145,0.0,0.0
2025-06-06 11:45:00-04:00,300.5249938964844,301.5,299.80999755859375,300.5599060058594,1274216,0.0,0.0
2025-06-06 11:50:00-04:00,300.5,301.1449890136719,299.9700012207031,300.281005859375,1066057,0.0,0.0
2025-06-06 11:55:00-04:00,300.2799987792969,300.58990478515625,299.30999755859375,300.3380126953125,1325100,0.0,0.0
2025-06-06 12:00:00-04:00,300.3550109863281,300.9800109863281,300.04998779296875,300.80999755859375,794241,0.0,0.0
2025-06-06 12:05:00-04:00,300.760009765625,302.1499938964844,300.53009033203125,301.7594909667969,1349886,0.0,0.0
2025-06-06 12:10:00-04:00,301.70001220703125,302.5,301.2300109863281,301.79998779296875,1238764,0.0,0.0
2025-06-06 12:15:00-04:00,301.82000732421875,301.82000732421875,300.43499755859375,301.19500732421875,1043986,0.0,0.0
2025-06-06 12:20:00-04:00,301.25,301.8399963378906,300.4849853515625,300.8500061035156,881557,0.0,0.0
2025-06-06 12:25:00-04:00,300.8699951171875,300.9800109863281,300.04998779296875,300.4549865722656,801824,0.0,0.0
2025-06-06 12:30:00-04:00,300.43359375,301.4360046386719,300.17999267578125,301.3179931640625,789418,0.0,0.0
2025-06-06 12:35:00-04:00,301.3500061035156,301.69989013671875,300.7099914550781,301.32501220703125,685131,0.0,0.0
2025-06-06 12:40:00-04:00,301.309814453125,301.6199951171875,300.7300109863281,301.3599853515625,702398,0.0,0.0
2025-06-06 12:45:00-04:00,301.3500061035156,302.04998779296875,300.79998779296875,301.5400085449219,780645,0.0,0.0
2025-06-06 12:50:00-04:00,301.5625,301.7398986816406,300.2401123046875,301.0050048828125,854932,0.0,0.0
2025-06-06 12:55:00-04:00,300.9800109863281,301.07000732421875,300.1199951171875,300.42999267578125,731065,0.0,0.0
2025-06-06 13:00:00-04:00,300.42999267578125,301.45001220703125,300.2300109863281,300.239990234375,696373,0.0,0.0
2025-06-06 13:05:00-04:00,300.2409973144531,300.2799987792969,299.12689208984375,299.9184875488281,1368497,0.0,0.0
2025-06-06 13:10:00-04:00,300.2250061035156,300.9786071777344,299.9599914550781,300.85009765625,757552,0.0,0.0
2025-06-06 13:15:00-04:00,300.85528564453125,301.0,300.2099914550781,300.42999267578125,683229,0.0,0.0
2025-06-06 13:20:00-04:00,300.38909912109375,300.79998779296875,300.1000061035156,300.55950927734375,702034,0.0,0.0
2025-06-06 13:25:00-04:00,300.5350036621094,300.6000061035156,299.5306091308594,300.06500244140625,814416,0.0,0.0
2025-06-06 13:30:00-04:00,300.0643005371094,300.1791076660156,299.1700134277344,299.8800048828125,773424,0.0,0.0
2025-06-06 13:35:00-04:00,299.840087890625,300.5,299.6700134277344,300.25469970703125,736107,0.0,0.0
2025-06-06 13:40:00-04:00,300.2900085449219,300.5199890136719,299.510009765625,300.3500061035156,651322,0.0,0.0
2025-06-06 13:45:00-04:00,300.3399963378906,301.0,300.2401123046875,300.46099853515625,725525,0.0,0.0
2025-06-06 13:50:00-04:00,300.41009521484375,301.0,300.260009765625,300.9100036621094,643165,0.0,0.0
2025-06-06 13:55:00-04:00,300.91949462890625,301.739990234375,300.68011474609375,300.8999938964844,864405,0.0,0.0
2025-06-06 14:00:00-04:00,300.92999267578125,301.0599060058594,300.0,300.4400939941406,885348,0.0,0.0
2025-06-06 14:05:00-04:00,300.44940185546875,300.7992858886719,300.2500915527344,300.6400146484375,529226,0.0,0.0
2025-06-06 14:10:00-04:00,300.58880615234375,300.7818908691406,300.0,300.6444091796875,719129,0.0,0.0
2025-06-06 14:15:00-04:00,300.6700134277344,300.95001220703125,300.29998779296875,300.739990234375,610303,0.0,0.0
2025-06-06 14:20:00-04:00,300.760009765625,300.760009765625,299.5,300.32080078125,948648,0.0,0.0
2025-06-06 14:25:00-04:00,300.3299865722656,300.5893859863281,300.010009765625,300.2900085449219,521806,0.0,0.0
2025-06-06 14:30:00-04:00,300.32000732421875,300.659912109375,300.0,300.3599853515625,603699,0.0,0.0
2025-06-06 14:35:00-04:00,300.29998779296875,301.1000061035156,300.1549987792969,300.572998046875,745048,0.0,0.0
2025-06-06 14:40:00-04:00,300.54998779296875,300.9800109863281,300.2900085449219,300.7099914550781,579850,0.0,0.0
2025-06-06 14:45:00-04:00,300.7049865722656,300.95001220703125,300.3999938964844,300.4800109863281,507194,0.0,0.0
2025-06-06 14:50:00-04:00,300.4599914550781,300.8399963378906,300.1000061035156,300.75439453125,755849,0.0,0.0
2025-06-06 14:55:00-04:00,300.7571105957031,300.9403076171875,300.6099853515625,300.6650085449219,472208,0.0,0.0
2025-06-06 15:00:00-04:00,300.6796875,301.7699890136719,300.54010009765625,300.9800109863281,1039145,0.0,0.0
2025-06-06 15:05:00-04:00,300.9649963378906,302.0,300.9200134277344,301.1650085449219,1134991,0.0,0.0
2025-06-06 15:10:00-04:00,301.1600036621094,301.989990234375,300.9007873535156,301.4949951171875,1005463,0.0,0.0
2025-06-06 15:15:00-04:00,301.52099609375,301.5799865722656,298.4800109863281,298.5201110839844,1824690,0.0,0.0
2025-06-06 15:20:00-04:00,298.5150146484375,298.7499084472656,296.55999755859375,298.6499938964844,2859471,0.0,0.0
2025-06-06 15:25:00-04:00,298.5899963378906,298.6099853515625,296.614990234375,297.9898986816406,1884999,0.0,0.0
2025-06-06 15:30:00-04:00,297.94000244140625,298.2900085449219,296.6700134277344,296.875,1438162,0.0,0.0
2025-06-06 15:35:00-04:00,296.875,297.82989501953125,296.3399963378906,296.7601013183594,1624889,0.0,0.0
2025-06-06 15:40:00-04:00,296.80499267578125,297.25,296.0,296.3183898925781,1658176,0.0,0.0
2025-06-06 15:45:00-04:00,296.3349914550781,296.4049987792969,294.5,295.0400085449219,2907691,0.0,0.0
2025-06-06 15:50:00-04:00,295.0799865722656,297.1990966796875,293.1400146484375,296.635009765625,3955337,0.0,0.0
2025-06-06 15:55:00-04:00,295.760009765625,297.1700134277344,294.65008544921875,295.125,4205064,0.0,0.0
